Numero,Fecha,Boleta,Tipo,Precio actual,Precio final,Estado
1164,2004-10-26 09:25:37,1098807937,gas,0.83,21.79,Bajo
1165,2005-01-23 11:03:17,1106506997,gas,1.221,25.91,Bajo
1166,2011-07-12 02:57:42,1310464662,gas,57.77,20.88,Alto
1167,2004-06-20 16:51:39,1087775499,gci,0.431,19.2,Bajo
1168,2004-11-02 14:09:53,1099429793,gci,0.471,17.82,Bajo
1169,2005-01-20 15:14:44,1106262884,gci,0.581,16.82,Bajo
1170,2005-02-10 03:11:28,1108033888,gci,0.581,16.79,Bajo
1171,2005-03-30 21:00:18,1112241618,gci,0.564,16.11,Bajo
1172,2005-04-23 22:06:17,1114319177,gci,0.564,15.34,Bajo
1173,2012-02-29 05:10:45,1330521045,gci,70.08,7.98,Bajo
1174,2012-07-14 05:17:04,1342268224,gci,65.8,7.94,Bajo
1175,2012-12-11 03:05:36,1355223936,gci,61.12,9.7,Bajo
1176,2013-03-31 18:22:33,1364779353,gci,56.15,12.22,Bajo
1177,2013-04-25 03:46:03,1366886763,gci,56.15,11.28,Bajo
1178,2004-02-15 07:15:53,1076858153,gd,0.813,19.16,Bajo
1179,2004-04-13 00:00:51,1081839651,gd,0.683,18.66,Bajo
1180,2004-06-10 18:52:32,1086918752,gd,0.621,18.84,Alto
1181,2011-10-20 08:36:49,1319125009,gd,22.84,8.91,Bajo
1182,2011-12-30 09:27:21,1325266041,gd,30.32,9.42,Bajo
1183,2012-03-16 04:39:13,1331897953,gd,29.7,10.68,Bajo
1184,2012-06-26 04:53:21,1340711601,gd,28.21,9.14,Bajo
1185,2011-04-25 20:20:03,1303788003,ge,385.39,18.73,Bajo
1186,2011-09-02 04:38:47,1314963527,ge,361.95,12.75,Bajo
1187,2011-09-25 20:27:47,1317007667,ge,361.95,11.97,Bajo
1188,2011-10-11 13:23:58,1318364638,ge,361.95,12.7,Bajo
1189,2011-11-01 22:21:14,1320211274,ge,367.59,12.23,Bajo
1190,2012-05-19 01:45:21,1337417121,ge,364.18,15.67,Bajo
1191,2013-05-16 18:20:00,1368753600,ge,307.95,17.27,Bajo
1192,2013-08-20 07:59:46,1377010786,ge,300.69,17.65,Bajo
1193,2010-12-12 22:03:48,1292220228,ges,1.32,16.44,Alto
1194,2011-12-29 05:03:31,1325163811,ges,1.16,10.1,Alto
1195,2011-12-30 03:16:46,1325243806,ges,1.16,10.2,Alto
1196,2012-07-23 13:13:10,1343074390,ges,1.05,10.42,Alto
1197,2012-09-21 08:18:43,1348240723,ges,1.06,10.65,Alto
1198,2012-09-21 15:21:31,1348266091,ges,1.06,10.66,Alto
1199,2012-09-23 14:04:56,1348434296,ges,1.06,10.37,Alto
1200,2012-10-01 10:48:37,1349113717,ges,1.06,9.97,Alto
1201,2012-10-11 10:08:06,1349975286,ges,1.06,9.8,Alto
1202,2012-11-04 04:51:47,1352033507,ges,1.06,9.56,Alto
1203,2013-05-11 18:45:58,1368323158,ges,1.0,14.12,Alto
1204,2004-06-22 14:21:50,1087939310,gild,0.305,29.48,Alto
1205,2004-09-18 19:28:21,1095560901,gild,0.273,34.0,Bajo
1206,2004-11-06 23:52:14,1099810334,gild,0.247,32.09,Bajo
1207,2005-02-15 04:10:14,1108469414,gild,7.298,33.56,Bajo
1208,2013-04-23 08:02:21,1366729341,gild,86.11,32.96,Bajo
1209,2013-05-22 20:34:36,1369280076,gild,76.96,31.32,Bajo
1210,2004-12-09 07:01:54,1102604514,gis,1.5,17.57,Bajo
1211,2011-11-18 11:22:13,1321644133,gis,102.65,14.8,Bajo
1212,2013-04-23 04:07:59,1366715279,gis,95.22,18.48,Bajo
1213,2013-05-08 21:02:05,1368072125,gis,95.22,18.29,Bajo
1214,2011-09-25 16:16:26,1316992586,glw,10.67,5.86,Alto
1215,2011-12-08 16:23:45,1323390225,glw,10.65,6.45,Alto
1216,2012-02-11 21:03:51,1329023031,glw,11.32,7.68,Alto
1217,2012-03-28 21:41:16,1332996076,glw,11.32,7.92,Bajo
1218,2012-04-27 12:10:36,1335553836,glw,11.32,8.08,Alto
1219,2012-07-01 14:47:35,1341179255,glw,14.8,8.07,Bajo
1220,2012-09-04 02:20:45,1346750445,glw,15.22,8.37,Bajo
1221,2013-04-22 02:42:13,1366623733,glw,16.25,11.17,Bajo
1222,2013-05-11 17:28:31,1368318511,glw,13.71,12.92,Bajo
1223,2013-03-12 02:42:28,1363081348,gm,43.38,9.7,Bajo
1224,2013-05-21 07:46:14,1369147574,gm,47.92,11.56,Bajo
1225,2011-09-04 02:03:53,1315127033,gmcr,23.4,100.15,Alto
1226,2011-10-11 22:06:58,1318396018,gmcr,23.4,90.54,Alto
1227,2011-11-03 19:52:23,1320375143,gmcr,23.4,63.96,Alto
1228,2012-01-03 13:31:09,1325626269,gmcr,30.67,34.24,Alto
1229,2012-07-26 11:13:45,1343326425,gmcr,20.84,8.6,Bajo
1230,2012-10-22 08:18:24,1350919104,gmcr,18.76,11.03,Bajo
1231,2012-11-30 19:53:00,1354333980,gmcr,23.4,15.89,Alto
1232,2013-02-06 14:13:57,1360188837,gmcr,23.8,20.83,Alto
1233,2013-04-23 17:47:41,1366764461,gmcr,18.46,24.1,Alto
1234,2013-05-18 02:47:29,1368870449,gmcr,14.62,30.63,Alto
1235,2004-04-23 18:18:58,1082769538,gme,1.665,17.01,Bajo
1236,2004-09-28 01:55:00,1096361700,gme,1.746,16.47,Alto
1237,2005-01-19 18:07:59,1106186879,gme,0.147,17.49,Alto
1238,2005-04-27 12:08:14,1114628894,gme,0.067,22.61,Alto
1239,2012-01-11 04:22:41,1326284561,gme,4.21,8.69,Alto
1240,2012-03-16 04:45:49,1331898349,gme,4.21,8.54,Alto
1241,2012-07-28 14:38:10,1343511490,gnw,62.83,23.05,Bajo
1242,2013-05-14 23:43:02,1368600182,gnw,52.04,14.36,Bajo
1243,2011-05-13 23:48:47,1305355727,goog,10.33,19.4,Alto
1244,2011-06-03 23:44:42,1307169882,goog,10.43,20.31,Alto
1245,2011-06-21 23:50:38,1308725438,goog,10.43,19.15,Alto
1246,2011-06-28 20:37:58,1309318678,goog,10.43,19.16,Alto
1247,2011-07-09 01:37:10,1310200630,goog,10.43,20.66,Alto
1248,2011-08-04 22:40:58,1312522858,goog,11.81,20.83,Alto
1249,2011-09-02 05:03:57,1314965037,goog,11.81,19.21,Alto
1250,2012-01-12 04:29:33,1326371373,goog,13.24,21.34,Alto
1251,2012-02-04 03:41:42,1328355702,goog,10.68,20.04,Alto
1252,2012-03-13 09:39:10,1331656750,goog,10.68,20.33,Alto
1253,2012-03-16 01:19:55,1331885995,goog,10.68,20.87,Alto
1254,2012-05-18 20:33:27,1337398407,goog,12.49,18.2,Alto
1255,2012-07-16 18:22:38,1342488158,goog,12.49,17.43,Alto
1256,2012-10-21 01:32:38,1350808358,goog,11.6,21.36,Alto
1257,2013-01-16 10:43:29,1358361809,goog,11.61,22.72,Alto
1258,2013-01-23 12:04:31,1358971471,goog,11.61,22.03,Alto
1259,2013-05-16 17:00:56,1368748856,goog,9.77,27.1,Alto
1260,2013-08-18 08:54:27,1376841267,goog,10.4,24.79,Alto
1261,2011-11-28 08:47:19,1322498839,gpc,17.29,15.61,Alto
1262,2012-01-01 13:32:03,1325453523,gpc,17.29,17.64,Alto
1263,2013-05-23 15:53:40,1369349620,gpc,29.75,19.88,Alto
1264,2004-12-04 23:36:39,1102232199,gps,0.357,18.27,Bajo
1265,2005-05-27 05:59:19,1117198759,gps,0.085,17.86,Bajo
1266,2011-12-28 20:33:46,1325133226,gps,62.35,10.88,Bajo
1267,2012-11-27 12:56:02,1354049762,gps,39.48,17.41,Alto
1268,2013-05-09 14:04:18,1368133458,gps,43.06,16.77,Alto
1269,2004-10-27 04:52:33,1098877953,grmn,4.36,28.78,Bajo
1270,2005-02-05 15:06:29,1107644789,grmn,3.172,29.2,Alto
1271,2005-03-06 00:45:11,1110098711,grmn,3.605,27.52,Alto
1272,2005-04-30 07:02:42,1114869762,grmn,3.614,19.75,Bajo
1273,2011-12-30 08:07:48,1325261268,gww,23.08,21.4,Alto
1274,2012-05-19 12:27:18,1337455638,gww,18.22,19.68,Alto
1275,2013-05-21 08:34:50,1369150490,gww,17.2,26.62,Alto
1276,2011-07-07 10:49:05,1310060945,hal,34.95,22.44,Alto
1277,2011-09-05 23:32:50,1315290770,hal,32.8,15.85,Alto
1278,2011-11-05 04:41:30,1320493290,hal,30.9,13.47,Alto
1279,2011-11-06 08:05:49,1320595549,hal,30.9,13.47,Alto
1280,2012-01-09 00:06:27,1326096387,hal,30.9,12.68,Alto
1281,2012-03-10 15:58:40,1331423920,hal,36.47,11.32,Alto
1282,2012-03-19 03:46:48,1332154008,hal,36.47,11.21,Alto
1283,2012-05-10 14:29:08,1336685348,hal,34.77,10.27,Alto
1284,2012-06-20 20:44:19,1340250259,hal,34.77,9.24,Bajo
1285,2012-10-25 02:28:20,1351157300,hal,31.73,10.57,Bajo
1286,2013-02-03 03:26:10,1359890770,hal,30.53,14.45,Alto
1287,2013-04-22 02:16:02,1366622162,hal,30.53,13.09,Alto
1288,2004-03-27 08:39:56,1080401996,har,0.621,40.05,Bajo
1289,2004-04-13 04:16:56,1081855016,har,0.621,44.56,Alto
1290,2004-07-04 07:52:11,1088952731,har,0.587,43.76,Alto
1291,2004-08-04 01:20:41,1091607641,har,0.587,41.53,Alto
1292,2004-08-20 20:37:26,1093059446,har,0.451,41.36,Alto
1293,2004-11-02 14:00:23,1099429223,har,0.373,48.8,Alto
1294,2011-05-05 22:33:41,1304660021,har,29.32,14.1,Bajo
1295,2011-07-12 10:26:41,1310491601,har,28.02,13.15,Bajo
1296,2011-12-29 22:18:51,1325225931,har,27.13,17.4,Bajo
1297,2012-07-20 08:43:57,1342799037,har,23.72,9.63,Bajo
1298,2013-07-01 01:24:02,1372667042,har,17.95,20.41,Bajo
1299,2011-01-09 14:53:56,1294613636,has,101.4,16.07,Alto
1300,2011-03-21 15:24:45,1300746285,has,87.42,17.1,Alto
1301,2011-06-01 06:17:21,1306934241,has,93.71,18.39,Alto
1302,2011-08-18 14:14:06,1313702046,has,96.38,13.83,Alto
1303,2013-04-25 00:20:22,1366874422,has,107.52,18.54,Alto
1304,2011-11-28 21:40:15,1322545215,hcn,101.02,46.22,Alto
1305,2013-04-22 02:49:32,1366624172,hcn,80.83,73.43,Alto
1306,2013-05-12 00:43:02,1368344582,hcn,80.83,76.32,Alto
1307,2011-08-14 16:31:03,1313364663,hcp,81.38,15.73,Alto
1308,2011-12-30 08:30:41,1325262641,hcp,82.34,17.93,Alto
1309,2012-07-27 18:21:42,1343438502,hcp,82.92,30.7,Alto
1310,2013-04-22 02:50:12,1366624212,hcp,80.99,27.8,Alto
1311,2013-05-12 08:05:40,1368371140,hcp,79.37,26.26,Alto
1312,2004-04-13 07:31:15,1081866675,hd,0.038,19.39,Bajo
1313,2004-06-21 08:35:27,1087832127,hd,0.073,17.93,Bajo
1314,2004-08-10 02:14:26,1092129266,hd,0.073,16.68,Bajo
1315,2004-11-06 23:33:05,1099809185,hd,0.073,20.07,Alto
1316,2005-01-26 07:39:50,1106753990,hd,0.091,18.41,Alto
1317,2005-03-02 11:59:30,1109793570,hd,0.089,17.74,Alto
1318,2005-05-15 08:32:52,1116171172,hd,0.089,16.07,Bajo
1319,2011-12-23 19:30:30,1324697430,hd,60.68,18.11,Alto
1320,2012-01-07 14:19:13,1325974753,hd,60.68,18.62,Alto
1321,2012-04-29 01:26:24,1335687984,hd,60.43,21.04,Alto
1322,2012-06-17 05:46:11,1339937171,hd,60.22,19.54,Alto
1323,2012-10-14 16:37:10,1350257830,hd,61.27,21.41,Alto
1324,2013-02-06 07:59:09,1360166349,hd,60.96,23.59,Alto
1325,2013-04-25 00:07:11,1366873631,hd,60.81,24.43,Alto
1326,2013-04-26 08:59:21,1366991961,hd,60.81,24.46,Alto
1327,2011-11-22 17:02:24,1322010144,hes,29.57,10.38,Bajo
1328,2012-01-22 19:10:41,1327288241,hes,29.57,10.93,Bajo
1329,2013-05-13 15:25:44,1368483944,hes,32.75,8.57,Bajo
1330,2011-04-30 18:17:31,1304212651,hig,34.53,11.63,Bajo
1331,2011-09-01 02:38:09,1314869889,hig,32.42,5.48,Bajo
1332,2011-10-31 17:39:26,1320107966,hig,32.42,5.65,Bajo
1333,2011-11-04 18:46:19,1320457579,hig,32.42,5.13,Bajo
1334,2011-10-22 09:02:08,1319299328,hog,214.31,19.86,Bajo
1335,2012-05-19 11:51:53,1337453513,hog,216.34,16.3,Bajo
1336,2012-07-26 07:09:32,1343311772,hog,216.34,15.15,Bajo
1337,2013-05-20 09:20:49,1369066849,hog,199.3,20.05,Bajo
1338,2012-07-17 02:00:27,1342515627,hon,66.72,19.68,Alto
1339,2013-05-07 09:15:06,1367943306,hon,56.26,19.7,Alto
1340,2005-02-19 21:18:01,1108876681,hot,0.928,34.13,Alto
1341,2005-04-21 12:32:11,1114111931,hot,0.928,31.88,Alto
1342,2013-05-30 10:27:14,1369934834,hot,52.23,20.91,Alto
1343,2012-01-17 06:28:07,1326810487,hp,10.7,14.68,Alto
1344,2012-03-25 04:07:29,1332673649,hp,10.16,12.78,Alto
1345,2012-04-24 07:16:26,1335276986,hp,10.16,11.95,Alto
1346,2012-06-29 17:27:04,1341016024,hp,9.72,9.23,Alto
1347,2012-10-25 01:21:26,1351153286,hp,9.63,9.74,Alto
1348,2013-03-14 20:18:40,1363317520,hp,5.89,11.9,Alto
1349,2013-04-22 02:16:48,1366622208,hp,5.89,10.42,Alto
1350,2013-05-11 03:47:31,1368269251,hp,4.67,10.95,Alto
1351,2005-05-27 06:26:07,1117200367,hpq,0.187,18.99,Bajo
1352,2011-09-03 05:29:06,1315052946,hpq,65.52,5.71,Bajo
1353,2011-11-02 19:29:07,1320287347,hpq,65.69,6.12,Alto
1354,2011-11-08 01:34:24,1320744864,hpq,65.69,6.54,Alto
1355,2011-12-15 02:31:46,1323945106,hpq,78.54,7.95,Alto
1356,2012-01-02 10:59:24,1325530764,hpq,78.54,7.76,Alto
1357,2012-03-03 16:00:44,1330819244,hpq,78.09,8.86,Bajo
1358,2012-03-24 13:52:11,1332622331,hpq,78.22,8.27,Bajo
1359,2012-05-09 10:54:46,1336586086,hpq,78.22,8.16,Bajo
1360,2012-06-20 18:16:23,1340241383,hpq,72.24,8.21,Bajo
1361,2012-07-10 01:34:45,1341909285,hpq,72.24,7.56,Bajo
1362,2004-05-05 16:32:46,1083799966,hrb,1.517,13.4,Bajo
1363,2004-11-27 16:10:25,1101600625,hrb,1.16,14.44,Bajo
1364,2005-01-15 09:46:44,1105811204,hrb,1.16,14.6,Bajo
1365,2005-02-07 01:33:48,1107768828,hrb,1.16,14.57,Bajo
1366,2005-04-06 03:04:37,1112781877,hrb,1.714,15.79,Alto
1367,2011-07-12 15:03:37,1310508217,hrb,77.06,12.05,Bajo
1368,2013-05-18 11:29:19,1368901759,hrl,8.52,22.96,Alto
1369,2005-01-13 13:27:41,1105651661,hrs,0.308,27.92,Alto
1370,2011-10-20 07:46:18,1319121978,hrs,82.49,7.78,Bajo
1371,2004-08-16 20:12:25,1092712345,hsy,0.814,23.01,Bajo
1372,2005-01-23 07:39:51,1106494791,hsy,1.629,25.62,Alto
1373,2005-02-17 02:48:44,1108637324,hsy,1.205,26.8,Alto
1374,2005-03-09 01:50:36,1110361836,hsy,1.205,27.59,Alto
1375,2011-10-24 02:57:55,1319450275,hsy,176.97,22.89,Alto
1376,2012-01-12 07:58:00,1326383880,hsy,171.71,22.6,Alto
1377,2004-09-16 18:35:08,1095384908,hum,0.416,11.5,Bajo
1378,2004-11-24 22:46:25,1101365185,hum,0.369,13.02,Alto
1379,2011-08-14 05:55:55,1313326555,hum,25.27,9.87,Alto
1380,2011-12-29 06:58:17,1325170697,hum,25.09,11.15,Alto
1381,2012-01-04 01:00:29,1325667629,hum,25.09,11.24,Alto
1382,2013-04-25 00:18:59,1366874339,hum,33.17,9.65,Alto
1383,2013-05-07 11:17:21,1367950641,hum,31.62,8.45,Alto
1384,2004-06-21 02:34:17,1087810457,ibm,0.84,20.12,Bajo
1385,2004-08-10 07:33:46,1092148426,ibm,0.761,17.93,Bajo
1386,2004-10-10 03:40:11,1097404811,ibm,0.761,18.61,Bajo
1387,2004-12-09 01:53:46,1102586026,ibm,0.739,20.55,Bajo
1388,2004-12-10 14:12:52,1102716772,ibm,0.739,20.73,Bajo
1389,2005-02-27 08:07:22,1109520442,ibm,0.771,18.74,Bajo
1390,2005-04-03 17:00:31,1112572831,ibm,0.771,18.26,Bajo
1391,2005-07-06 08:01:44,1120662104,ibm,0.782,14.96,Bajo
1392,2005-07-08 08:33:52,1120836832,ibm,0.782,15.47,Bajo
1393,2011-04-25 20:41:26,1303789286,ibm,123.53,14.55,Alto
1394,2011-09-02 09:26:44,1314980804,ibm,128.27,13.83,Alto
1395,2011-10-19 19:59:08,1319079548,ibm,128.27,14.44,Alto
1396,2011-11-02 02:48:36,1320227316,ibm,134.78,14.29,Alto
1397,2012-01-01 10:05:04,1325441104,ibm,134.78,14.49,Alto
1398,2012-01-25 00:06:45,1327478805,ibm,154.78,14.7,Alto
1399,2012-01-29 11:51:13,1327866673,ibm,154.78,14.58,Alto
1400,2012-02-01 11:15:54,1328123754,ibm,154.78,14.75,Alto
1401,2012-02-03 07:32:43,1328283163,ibm,154.78,14.67,Alto
1402,2012-02-04 13:40:44,1328391644,ibm,154.78,14.83,Alto
1403,2012-02-07 02:06:47,1328609207,ibm,154.78,14.76,Alto
1404,2012-02-13 09:23:42,1329153822,ibm,154.78,14.73,Alto
1405,2012-02-20 08:18:06,1329754686,ibm,154.78,14.81,Alto
1406,2012-02-24 19:21:06,1330140066,ibm,154.78,15.12,Alto
1407,2012-02-26 15:50:17,1330300217,ibm,154.78,15.14,Alto
1408,2012-05-01 22:04:54,1335935094,ibm,154.23,15.51,Alto
1409,2012-06-20 20:37:31,1340249851,ibm,154.23,14.83,Alto
1410,2012-07-01 23:23:25,1341210205,ibm,154.23,14.59,Alto
1411,2012-09-01 02:26:34,1346491594,ibm,157.73,14.16,Alto
1412,2012-10-22 07:39:40,1350916780,ibm,155.38,13.9,Alto
1413,2012-11-12 15:38:08,1352763488,ibm,155.39,13.58,Alto
1414,2013-01-30 10:19:19,1359569959,ibm,175.25,14.19,Alto
1415,2013-05-16 13:28:56,1368736136,ibm,173.82,14.02,Alto
1416,2011-04-18 15:11:53,1303164713,ice,20.63,22.33,Bajo
1417,2011-11-19 07:01:52,1321714912,ice,20.0,18.0,Alto
1418,2012-08-19 17:11:38,1345421498,ice,25.31,18.05,Alto
1419,2013-02-15 09:01:59,1360947719,ice,30.8,20.68,Alto
1420,2013-04-22 02:14:01,1366622041,ice,30.8,20.53,Alto
1421,2012-09-18 21:44:12,1348029852,iff,70.52,17.89,Alto
1422,2013-04-25 05:07:29,1366891649,iff,82.33,24.86,Alto
1423,2004-04-11 04:37:22,1081683442,igt,0.839,38.83,Alto
1424,2004-06-20 20:21:11,1087788071,igt,0.582,29.39,Alto
1425,2004-08-27 19:01:11,1093658471,igt,0.55,21.99,Bajo
1426,2004-11-15 23:25:13,1100589913,igt,0.401,30.39,Alto
1427,2005-01-15 09:46:49,1105811209,igt,0.401,28.4,Bajo
1428,2005-04-10 07:26:23,1113143183,igt,0.398,22.91,Bajo
1429,2011-03-10 04:44:17,1299761057,igt,120.48,26.66,Bajo
1430,2013-06-01 04:17:51,1370085471,igt,147.23,17.65,Bajo
1431,2004-02-13 06:29:41,1076682581,intc,0.031,36.16,Bajo
1432,2004-06-21 11:33:42,1087842822,intc,0.032,28.41,Bajo
1433,2004-08-10 13:06:18,1092168378,intc,0.029,20.43,Bajo
1434,2004-10-10 03:57:47,1097405867,intc,0.029,18.6,Bajo
1435,2004-12-14 01:38:36,1103017116,intc,0.029,19.66,Bajo
1436,2005-03-05 10:13:17,1110046397,intc,0.023,21.29,Bajo
1437,2011-09-02 04:16:19,1314962179,intc,4.82,9.17,Bajo
1438,2011-10-28 08:14:46,1319814886,intc,15.49,10.88,Bajo
1439,2011-11-01 18:09:01,1320196141,intc,15.49,10.42,Bajo
1440,2011-11-05 04:28:01,1320492481,intc,15.49,10.28,Bajo
1441,2011-12-29 05:04:19,1325163859,intc,15.76,10.49,Bajo
1442,2012-01-01 09:30:57,1325439057,intc,15.76,10.5,Bajo
1443,2012-03-02 06:58:02,1330700282,intc,16.15,11.24,Bajo
1444,2012-03-03 23:34:18,1330846458,intc,16.15,11.26,Bajo
1445,2012-03-06 19:53:18,1331092398,intc,16.15,11.08,Bajo
1446,2012-06-20 09:55:27,1340211327,intc,16.09,11.64,Bajo
1447,2012-07-01 23:09:41,1341209381,intc,16.09,11.27,Bajo
1448,2012-08-31 16:50:36,1346457036,intc,14.83,10.54,Bajo
1449,2012-11-11 17:22:28,1352683348,intc,14.71,9.07,Bajo
1450,2013-05-16 16:17:06,1368746226,intc,26.08,12.13,Bajo
1451,2004-02-15 08:34:28,1076862868,intu,1.897,38.54,Bajo
1452,2004-08-16 21:44:23,1092717863,intu,1.726,23.17,Bajo
1453,2004-10-24 21:02:53,1098676973,intu,1.769,28.32,Bajo
1454,2004-12-10 06:57:30,1102690650,intu,1.604,26.76,Bajo
1455,2005-04-06 02:57:26,1112781446,intu,1.556,25.66,Bajo
1456,2012-07-28 14:57:01,1343512621,intu,17.6,24.64,Alto
1457,2013-04-25 07:49:26,1366901366,intu,17.87,24.54,Bajo
1458,2011-12-28 22:29:13,1325140153,ip,110.3,9.15,Bajo
1459,2012-10-26 04:15:01,1351250101,ip,189.72,14.25,Bajo
1460,2013-02-13 21:49:16,1360820956,ip,152.8,23.17,Bajo
1461,2011-04-29 11:08:39,1304100519,ipg,60.78,24.96,Bajo
1462,2011-10-09 15:54:37,1318200877,ipg,63.82,13.69,Bajo
1463,2012-01-13 14:12:49,1326492769,ipg,64.56,12.37,Bajo
1464,2012-01-18 09:17:29,1326907049,ipg,64.56,12.49,Bajo
1465,2012-10-05 15:10:26,1349475026,ipg,61.76,11.0,Bajo
1466,2004-04-11 05:35:46,1081686946,ir,0.516,20.6,Alto
1467,2004-06-23 09:33:04,1088008384,ir,0.517,17.74,Alto
1468,2005-01-27 11:42:26,1106854946,ir,0.402,16.78,Alto
1469,2005-04-08 23:29:57,1113028197,ir,0.328,16.97,Alto
1470,2011-08-18 10:48:12,1313689692,ir,43.45,22.81,Bajo
1471,2011-11-15 11:02:46,1321383766,ir,47.42,34.62,Bajo
1472,2012-03-30 20:49:25,1333165765,ir,51.95,40.82,Bajo
1473,2013-05-17 04:27:46,1368790066,ir,44.18,16.85,Bajo
1474,2004-08-10 14:02:51,1092171771,irm,2.014,44.57,Bajo
1475,2004-11-07 13:41:59,1099863719,irm,2.015,46.85,Bajo
1476,2005-04-09 19:31:28,1113100288,irm,2.034,39.9,Bajo
1477,2013-04-25 02:03:52,1366880632,irm,329.05,37.9,Bajo
1478,2013-06-04 15:35:34,1370385334,itw,48.76,11.94,Bajo
1479,2011-12-21 21:09:32,1324530572,ivz,80.91,13.05,Bajo
1480,2011-12-29 05:11:19,1325164279,ivz,80.91,13.06,Bajo
1481,2013-05-18 12:07:17,1368904037,ivz,64.89,22.33,Alto
1482,2004-08-10 14:37:16,1092173836,jbl,0.17,30.12,Bajo
1483,2004-11-30 04:44:02,1101818642,jbl,0.17,30.73,Alto
1484,2005-01-18 04:07:23,1106050043,jbl,0.152,26.52,Alto
1485,2011-09-25 20:16:59,1317007019,jbl,60.92,10.98,Bajo
1486,2011-10-01 06:32:16,1317475936,jbl,63.0,10.28,Bajo
1487,2012-09-02 07:50:52,1346597452,jbl,71.26,11.44,Bajo
1488,2013-04-25 03:38:04,1366886284,jbl,80.96,9.59,Bajo
1489,2004-04-23 21:23:45,1082780625,jci,0.541,15.32,Bajo
1490,2004-09-23 16:30:11,1095982211,jci,0.462,13.78,Bajo
1491,2004-12-17 09:50:00,1103305800,jci,0.513,14.54,Bajo
1492,2004-12-24 22:39:09,1103956749,jci,0.513,14.73,Bajo
1493,2005-02-05 01:20:11,1107595211,jci,0.499,14.11,Bajo
1494,2011-07-23 14:04:30,1311455070,jci,40.1,17.17,Bajo
1495,2012-03-28 22:01:09,1332997269,jci,51.83,13.34,Bajo
1496,2012-07-22 03:08:59,1342951739,jci,55.69,10.08,Bajo
1497,2013-05-07 09:18:47,1367943527,jci,54.51,26.24,Bajo
1498,2004-04-23 21:04:04,1082779444,jcp,0.991,29.9,Alto
1499,2004-06-21 12:44:06,1087847046,jcp,0.963,24.4,Alto
1500,2004-08-10 22:34:34,1092202474,jcp,0.963,25.15,Alto
1501,2005-03-01 05:26:54,1109683614,jcp,0.812,19.61,Alto
1502,2005-03-09 06:32:55,1110378775,jcp,0.812,20.88,Alto
1503,2004-09-30 07:30:28,1096554628,jec,0.028,16.47,Bajo
1504,2004-11-25 18:49:00,1101437340,jec,0.028,19.5,Alto
1505,2005-02-19 21:18:05,1108876685,jec,0.109,24.24,Alto
1506,2011-08-17 08:18:44,1313594324,jec,17.48,14.23,Bajo
1507,2011-12-28 21:50:24,1325137824,jec,17.09,15.44,Bajo
1508,2013-05-13 13:08:13,1368475693,jec,11.28,16.2,Bajo
1509,2004-03-11 14:46:03,1079045163,jnj,0.201,21.58,Bajo
1510,2004-10-14 22:01:50,1097816510,jnj,0.115,19.1,Alto
1511,2004-12-09 07:02:06,1102604526,jnj,0.108,20.06,Alto
1512,2005-01-16 07:45:57,1105890357,jnj,0.108,20.57,Alto
1513,2005-02-04 07:37:03,1107531423,jnj,0.108,21.54,Alto
1514,2005-04-03 23:16:45,1112595405,jnj,0.089,23.58,Alto
1515,2011-09-03 05:29:07,1315052947,jnj,30.14,15.33,Alto
1516,2012-01-02 19:36:40,1325561800,jnj,29.84,16.0,Alto
1517,2012-03-12 01:40:49,1331541649,jnj,34.39,18.57,Alto
1518,2012-03-13 12:40:32,1331667632,jnj,34.39,18.67,Bajo
1519,2012-05-13 03:33:52,1336905232,jnj,31.69,17.64,Alto
1520,2012-05-28 10:49:49,1338227389,jnj,31.69,17.14,Alto
1521,2012-07-14 05:23:00,1342268580,jnj,31.69,18.81,Alto
1522,2012-11-16 02:29:36,1353061776,jnj,26.43,22.62,Alto
1523,2012-11-22 19:43:18,1353642198,jnj,26.43,22.79,Alto
1524,2013-09-03 05:46:30,1378212390,jnj,21.51,19.18,Alto
1525,2005-04-04 09:41:26,1112632886,jnpr,0.067,84.76,Alto
1526,2011-09-02 19:42:44,1315017764,jnpr,14.35,19.2,Bajo
1527,2012-01-01 23:13:40,1325488420,jnpr,14.4,21.51,Bajo
1528,2012-03-22 19:45:50,1332470750,jnpr,14.09,26.51,Bajo
1529,2012-06-27 02:46:17,1340790377,jnpr,13.93,26.64,Bajo
1530,2012-09-09 13:12:20,1347221540,jnpr,13.86,39.06,Bajo
1531,2013-03-14 20:46:38,1363319198,jnpr,14.28,58.6,Bajo
1532,2013-04-23 07:52:30,1366728750,jnpr,14.28,48.91,Bajo
1533,2013-05-10 17:01:24,1368230484,jnpr,14.16,34.64,Bajo
1534,2004-05-05 16:40:05,1083800405,josb,0.401,21.65,Bajo
1535,2004-10-13 12:41:25,1097696485,josb,0.375,19.3,Bajo
1536,2005-03-02 04:25:03,1109766303,josb,0.397,18.14,Bajo
1537,2012-09-02 12:05:44,1346612744,joy,64.86,7.9,Bajo
1538,2013-05-15 01:22:24,1368606144,joy,49.95,7.96,Bajo
1539,2004-06-20 22:25:31,1087795531,jwn,0.595,20.46,Alto
1540,2004-12-01 10:01:41,1101924101,jwn,0.551,19.02,Alto
1541,2004-12-17 18:55:55,1103338555,jwn,0.554,18.11,Alto
1542,2010-12-08 06:18:00,1291817880,jwn,150.29,17.02,Alto
